Date delivery,Price
28/04/2013,35.59
29/04/2013,36.80
30/04/2013,14.20
01/05/2013,32.98
02/05/2013,35.14
03/05/2013,30.49
04/05/2013,18.14
05/05/2013,39.88
06/05/2013,35.72
07/05/2013,33.12
08/05/2013,24.08
09/05/2013,31.58
10/05/2013,19.53
11/05/2013,11.49
12/05/2013,33.90
13/05/2013,34.98
14/05/2013,32.93
15/05/2013,35.73
16/05/2013,36.56
17/05/2013,23.61
18/05/2013,14.24
19/05/2013,27.97
20/05/2013,43.01
21/05/2013,34.25
22/05/2013,45.59
23/05/2013,47.04
24/05/2013,32.51
25/05/2013,21.08
26/05/2013,43.48
27/05/2013,42.20
28/05/2013,49.80
29/05/2013,36.53
30/05/2013,32.22
31/05/2013,29.44
01/06/2013,9.26
02/06/2013,31.07
03/06/2013,39.00
04/06/2013,37.69
05/06/2013,35.99
06/06/2013,33.81
07/06/2013,26.38
08/06/2013,14.42
09/06/2013,30.27
10/06/2013,31.82
11/06/2013,31.13
12/06/2013,29.08
13/06/2013,29.16
14/06/2013,15.44
15/06/2013,-3.33
16/06/2013,37.05
17/06/2013,33.42
18/06/2013,34.49
19/06/2013,37.64
20/06/2013,30.34
21/06/2013,15.92
22/06/2013,11.82
23/06/2013,33.52
24/06/2013,34.05
25/06/2013,29.70
26/06/2013,38.00
27/06/2013,33.59
28/06/2013,27.96
29/06/2013,16.54
30/06/2013,31.69
01/07/2013,37.59
02/07/2013,40.41
03/07/2013,41.20
04/07/2013,34.41
05/07/2013,26.24
06/07/2013,18.56
07/07/2013,33.04
08/07/2013,36.59
09/07/2013,33.06
10/07/2013,37.10
11/07/2013,35.14
12/07/2013,31.94
13/07/2013,20.30
14/07/2013,38.27
15/07/2013,41.72
16/07/2013,46.86
17/07/2013,44.19
18/07/2013,37.03
19/07/2013,31.62
20/07/2013,25.86
21/07/2013,42.46
22/07/2013,46.88
23/07/2013,51.02
24/07/2013,50.51
25/07/2013,43.00
26/07/2013,33.23
27/07/2013,22.51
28/07/2013,45.59
29/07/2013,37.20
30/07/2013,33.91
31/07/2013,39.86
01/08/2013,36.68
02/08/2013,30.91
03/08/2013,30.52
04/08/2013,43.75
05/08/2013,37.00
06/08/2013,39.40
07/08/2013,37.77
08/08/2013,39.94
09/08/2013,29.23
10/08/2013,18.40
11/08/2013,36.70
12/08/2013,36.75
13/08/2013,32.87
14/08/2013,32.77
15/08/2013,36.58
16/08/2013,32.05
17/08/2013,23.24
18/08/2013,56.14
19/08/2013,43.27
20/08/2013,44.31
21/08/2013,47.15
22/08/2013,45.94
23/08/2013,30.30
24/08/2013,26.02
25/08/2013,44.06
26/08/2013,50.02
27/08/2013,52.70
28/08/2013,53.09
29/08/2013,45.20
30/08/2013,32.65
31/08/2013,27.36
01/09/2013,32.86
02/09/2013,49.12
03/09/2013,53.07
04/09/2013,46.05
05/09/2013,39.43
06/09/2013,37.31
07/09/2013,30.24
08/09/2013,47.00
09/09/2013,47.89
10/09/2013,48.23
11/09/2013,50.29
12/09/2013,48.65
13/09/2013,35.43
14/09/2013,27.36
15/09/2013,41.22
16/09/2013,36.46
17/09/2013,46.96
18/09/2013,47.50
19/09/2013,50.24
20/09/2013,36.20
21/09/2013,26.28
22/09/2013,39.70
23/09/2013,51.57
24/09/2013,54.96
25/09/2013,54.33
26/09/2013,52.53
27/09/2013,37.18
28/09/2013,19.18
29/09/2013,36.79
30/09/2013,48.40
01/10/2013,37.18
02/10/2013,28.55
03/10/2013,38.42
04/10/2013,35.76
05/10/2013,33.49
06/10/2013,55.00
07/10/2013,52.15
08/10/2013,52.82
09/10/2013,53.82
10/10/2013,40.84
11/10/2013,35.36
12/10/2013,31.14
13/10/2013,43.68
14/10/2013,49.30
15/10/2013,50.29
16/10/2013,31.57
17/10/2013,37.13
18/10/2013,28.58
19/10/2013,24.41
20/10/2013,44.50
21/10/2013,37.79
22/10/2013,32.80
23/10/2013,40.30
24/10/2013,39.32
25/10/2013,28.99
26/10/2013,11.89
27/10/2013,19.90
28/10/2013,30.50
29/10/2013,38.76
30/10/2013,36.55
31/10/2013,32.62
01/11/2013,28.86
02/11/2013,11.32
03/11/2013,28.35
04/11/2013,35.95
05/11/2013,32.03
06/11/2013,35.28
07/11/2013,46.01
08/11/2013,23.96
09/11/2013,22.60
10/11/2013,40.66
11/11/2013,47.15
12/11/2013,47.48
13/11/2013,48.86
14/11/2013,47.33
15/11/2013,35.03
16/11/2013,36.27
17/11/2013,44.88
18/11/2013,52.44
19/11/2013,49.53
20/11/2013,53.91
21/11/2013,48.94
22/11/2013,42.96
23/11/2013,30.03
24/11/2013,45.60
25/11/2013,54.39
26/11/2013,44.28
27/11/2013,39.11
28/11/2013,37.39
29/11/2013,33.25
30/11/2013,28.04
01/12/2013,57.47
02/12/2013,55.13
03/12/2013,47.88
04/12/2013,34.32
05/12/2013,30.79
06/12/2013,32.48
07/12/2013,32.29
08/12/2013,38.71
09/12/2013,62.02
10/12/2013,62.89
11/12/2013,61.91
12/12/2013,62.65
13/12/2013,36.78
14/12/2013,23.64
15/12/2013,36.68
16/12/2013,53.21
17/12/2013,46.20
18/12/2013,34.47
19/12/2013,37.46
20/12/2013,24.41
21/12/2013,3.64
22/12/2013,24.29
23/12/2013,-6.28
24/12/2013,23.70
25/12/2013,33.70
26/12/2013,23.09
27/12/2013,22.65
28/12/2013,27.77
29/12/2013,30.27
30/12/2013,25.98
31/12/2013,17.38
01/01/2014,27.93
02/01/2014,27.71
03/01/2014,25.37
04/01/2014,24.55
05/01/2014,22.17
06/01/2014,27.52
07/01/2014,33.49
08/01/2014,31.13
09/01/2014,28.31
10/01/2014,29.66
11/01/2014,19.59
12/01/2014,41.94
13/01/2014,49.35
14/01/2014,45.69
15/01/2014,40.75
16/01/2014,39.58
17/01/2014,31.87
18/01/2014,24.69
19/01/2014,48.52
20/01/2014,49.51
21/01/2014,52.68
22/01/2014,48.01
23/01/2014,50.21
24/01/2014,35.32
25/01/2014,27.78
26/01/2014,38.94
27/01/2014,43.20
28/01/2014,39.66
29/01/2014,43.75
30/01/2014,45.85
31/01/2014,30.36
01/02/2014,27.63
02/02/2014,46.77
03/02/2014,43.85
04/02/2014,35.98
05/02/2014,35.88
06/02/2014,28.85
07/02/2014,27.68
08/02/2014,18.65
09/02/2014,40.73
10/02/2014,38.50
11/02/2014,34.32
12/02/2014,32.95
13/02/2014,34.50
14/02/2014,17.27
15/02/2014,14.72
16/02/2014,38.86
17/02/2014,40.75
18/02/2014,43.94
19/02/2014,34.93
20/02/2014,34.56
21/02/2014,28.36
22/02/2014,20.90
23/02/2014,30.54
24/02/2014,34.56
25/02/2014,41.34
26/02/2014,41.72
27/02/2014,41.35
28/02/2014,33.58
01/03/2014,29.11
02/03/2014,38.00
03/03/2014,46.83
04/03/2014,42.69
05/03/2014,39.92
06/03/2014,33.43
07/03/2014,27.82
08/03/2014,18.32
09/03/2014,34.51
10/03/2014,33.25
11/03/2014,35.85
12/03/2014,38.50
13/03/2014,34.95
14/03/2014,14.05
15/03/2014,-4.13
16/03/2014,26.72
17/03/2014,32.41
18/03/2014,25.01
19/03/2014,26.41
20/03/2014,27.66
21/03/2014,29.57
22/03/2014,26.50
23/03/2014,37.34
24/03/2014,38.59
25/03/2014,35.85
26/03/2014,33.16
27/03/2014,35.42
28/03/2014,29.32
29/03/2014,25.22
30/03/2014,36.56
31/03/2014,40.00
01/04/2014,38.65
02/04/2014,35.01
03/04/2014,32.94
04/04/2014,30.97
05/04/2014,25.44
06/04/2014,37.19
07/04/2014,27.36
08/04/2014,28.38
09/04/2014,40.15
10/04/2014,40.02
11/04/2014,27.75
12/04/2014,13.25
13/04/2014,23.90
14/04/2014,28.25
15/04/2014,34.97
16/04/2014,33.18
17/04/2014,28.51
18/04/2014,26.39
19/04/2014,15.16
20/04/2014,21.68
21/04/2014,36.69
22/04/2014,36.87
23/04/2014,37.01
24/04/2014,33.00
25/04/2014,32.11
26/04/2014,25.30
27/04/2014,41.02
28/04/2014,40.19
29/04/2014,36.15
30/04/2014,22.88
01/05/2014,29.26
02/05/2014,28.25
03/05/2014,17.85
04/05/2014,36.20
05/05/2014,32.35
06/05/2014,34.34
07/05/2014,31.34
08/05/2014,28.48
09/05/2014,21.98
10/05/2014,-2.16
11/05/2014,28.97
12/05/2014,39.89
13/05/2014,32.37
14/05/2014,37.68
15/05/2014,32.36
16/05/2014,29.05
17/05/2014,24.77
18/05/2014,40.28
19/05/2014,40.20
20/05/2014,38.56
21/05/2014,33.45
22/05/2014,39.85
23/05/2014,29.35
24/05/2014,22.48
25/05/2014,36.20
26/05/2014,37.45
27/05/2014,36.96
28/05/2014,29.10
29/05/2014,36.59
30/05/2014,23.09
31/05/2014,20.40
01/06/2014,37.03
02/06/2014,42.50
03/06/2014,38.80
04/06/2014,32.30
05/06/2014,31.19
06/06/2014,26.91
07/06/2014,21.76
08/06/2014,25.98
09/06/2014,33.42
10/06/2014,39.05
11/06/2014,37.88
12/06/2014,30.66
13/06/2014,24.22
14/06/2014,18.50
15/06/2014,32.39
16/06/2014,38.72
17/06/2014,34.96
18/06/2014,25.56
19/06/2014,28.89
20/06/2014,23.28
21/06/2014,18.19
22/06/2014,34.53
23/06/2014,39.68
24/06/2014,37.89
25/06/2014,39.73
26/06/2014,37.15
27/06/2014,31.40
28/06/2014,28.00
29/06/2014,34.71
30/06/2014,34.30
01/07/2014,34.75
02/07/2014,33.16
03/07/2014,31.90
04/07/2014,28.11
05/07/2014,22.53
06/07/2014,33.74
07/07/2014,34.02
08/07/2014,32.18
09/07/2014,31.61
10/07/2014,31.46
11/07/2014,29.46
12/07/2014,24.48
13/07/2014,31.94
14/07/2014,33.35
15/07/2014,35.59
16/07/2014,36.27
17/07/2014,35.94
18/07/2014,28.84
19/07/2014,22.00
20/07/2014,33.91
21/07/2014,33.72
22/07/2014,32.35
23/07/2014,34.28
24/07/2014,34.35
25/07/2014,31.47
26/07/2014,27.23
27/07/2014,36.00
28/07/2014,34.42
29/07/2014,32.73
30/07/2014,32.16
31/07/2014,32.59
01/08/2014,20.83
02/08/2014,17.68
03/08/2014,33.35
04/08/2014,33.59
05/08/2014,31.00
06/08/2014,32.25
07/08/2014,31.85
08/08/2014,21.63
09/08/2014,13.41
10/08/2014,23.39
11/08/2014,30.95
12/08/2014,35.61
13/08/2014,30.31
14/08/2014,29.52
15/08/2014,20.20
16/08/2014,-2.40
17/08/2014,21.58
18/08/2014,29.98
19/08/2014,31.03
20/08/2014,33.20
21/08/2014,31.74
22/08/2014,28.47
23/08/2014,18.23
24/08/2014,35.98
25/08/2014,40.27
26/08/2014,37.51
27/08/2014,35.99
28/08/2014,34.95
29/08/2014,27.59
30/08/2014,23.54
31/08/2014,33.61
01/09/2014,34.97
02/09/2014,31.46
03/09/2014,31.10
04/09/2014,35.42
05/09/2014,31.28
06/09/2014,27.79
07/09/2014,36.08
08/09/2014,38.31
09/09/2014,37.61
10/09/2014,38.51
11/09/2014,37.47
12/09/2014,30.02
13/09/2014,25.86
14/09/2014,37.00
15/09/2014,38.02
16/09/2014,33.61
17/09/2014,36.34
18/09/2014,41.15
19/09/2014,37.22
20/09/2014,28.90
21/09/2014,29.09
22/09/2014,39.88
23/09/2014,37.35
24/09/2014,36.39
25/09/2014,34.58
26/09/2014,32.36
27/09/2014,26.29
28/09/2014,40.74
29/09/2014,45.22
30/09/2014,48.19
01/10/2014,46.43
02/10/2014,31.80
03/10/2014,29.35
04/10/2014,31.00
05/10/2014,34.82
06/10/2014,29.80
07/10/2014,35.79
08/10/2014,32.60
09/10/2014,39.44
10/10/2014,34.44
11/10/2014,30.55
12/10/2014,37.55
13/10/2014,41.69
14/10/2014,42.72
15/10/2014,41.90
16/10/2014,40.30
17/10/2014,30.34
18/10/2014,14.75
19/10/2014,28.76
20/10/2014,32.13
21/10/2014,26.23
22/10/2014,40.92
23/10/2014,36.34
24/10/2014,31.79
25/10/2014,26.43
26/10/2014,33.10
27/10/2014,36.07
28/10/2014,43.30
29/10/2014,47.03
30/10/2014,37.17
31/10/2014,25.23
01/11/2014,16.72
02/11/2014,24.72
03/11/2014,32.65
04/11/2014,45.23
05/11/2014,49.15
06/11/2014,35.34
07/11/2014,27.82
08/11/2014,23.64
09/11/2014,40.78
10/11/2014,36.31
11/11/2014,40.38
12/11/2014,43.21
13/11/2014,36.57
14/11/2014,31.39
15/11/2014,26.31
16/11/2014,43.59
17/11/2014,46.09
18/11/2014,47.58
19/11/2014,46.60
20/11/2014,44.81
21/11/2014,34.37
22/11/2014,25.17
23/11/2014,40.03
24/11/2014,47.90
25/11/2014,43.51
26/11/2014,42.70
27/11/2014,31.33
28/11/2014,31.54
29/11/2014,30.51
30/11/2014,39.33
01/12/2014,51.49
02/12/2014,54.69
03/12/2014,55.48
04/12/2014,53.82
05/12/2014,42.88
06/12/2014,31.11
07/12/2014,41.60
08/12/2014,49.53
09/12/2014,33.01
10/12/2014,29.77
11/12/2014,29.91
12/12/2014,32.97
13/12/2014,34.12
14/12/2014,39.59
15/12/2014,45.75
16/12/2014,38.89
17/12/2014,29.59
18/12/2014,23.10
19/12/2014,6.78
20/12/2014,10.50
21/12/2014,7.68
22/12/2014,16.30
23/12/2014,9.38
24/12/2014,12.35
25/12/2014,33.20
26/12/2014,27.29
27/12/2014,30.37
28/12/2014,39.05
29/12/2014,37.78
30/12/2014,32.29
31/12/2014,16.31
01/01/2015,4.45
02/01/2015,18.26
03/01/2015,12.98
04/01/2015,35.86
05/01/2015,33.88
06/01/2015,38.72
07/01/2015,28.48
08/01/2015,24.25
09/01/2015,12.86
10/01/2015,1.10
11/01/2015,22.56
12/01/2015,24.81
13/01/2015,27.21
14/01/2015,25.37
15/01/2015,33.08
16/01/2015,31.50
17/01/2015,26.99
18/01/2015,42.58
19/01/2015,47.04
20/01/2015,44.99
21/01/2015,43.82
22/01/2015,42.37
23/01/2015,29.78
24/01/2015,28.28
25/01/2015,37.50
26/01/2015,32.94
27/01/2015,28.18
28/01/2015,26.24
29/01/2015,38.24
30/01/2015,29.81
31/01/2015,29.23
01/02/2015,42.38
02/02/2015,45.53
03/02/2015,48.28
04/02/2015,44.04
05/02/2015,39.30
06/02/2015,26.91
07/02/2015,12.44
08/02/2015,27.56
09/02/2015,44.18
10/02/2015,48.32
11/02/2015,48.38
12/02/2015,38.70
13/02/2015,32.67
14/02/2015,29.43
15/02/2015,35.53
16/02/2015,42.94
17/02/2015,43.20
18/02/2015,38.14
19/02/2015,30.78
20/02/2015,30.34
21/02/2015,33.52
22/02/2015,31.68
23/02/2015,34.64
24/02/2015,44.28
25/02/2015,37.30
26/02/2015,38.86
27/02/2015,29.51
28/02/2015,10.75
01/03/2015,26.74
02/03/2015,27.21
03/03/2015,26.14
04/03/2015,36.37
05/03/2015,39.94
06/03/2015,28.68
07/03/2015,22.48
08/03/2015,38.93
09/03/2015,37.90
10/03/2015,34.85
11/03/2015,39.46
12/03/2015,36.67
13/03/2015,31.95
14/03/2015,27.55
15/03/2015,30.84
16/03/2015,31.93
17/03/2015,36.44
18/03/2015,37.23
19/03/2015,35.30
20/03/2015,30.97
21/03/2015,25.98
22/03/2015,41.20
23/03/2015,48.28
24/03/2015,39.54
25/03/2015,40.73
26/03/2015,33.69
27/03/2015,27.06
28/03/2015,12.67
29/03/2015,16.05
30/03/2015,17.85
31/03/2015,19.10
01/04/2015,32.25
02/04/2015,23.71
03/04/2015,27.98
04/04/2015,25.40
05/04/2015,25.84
06/04/2015,36.37
07/04/2015,41.98
08/04/2015,42.37
09/04/2015,35.53
10/04/2015,23.55
11/04/2015,-0.80
12/04/2015,21.17
13/04/2015,32.57
14/04/2015,26.96
15/04/2015,34.29
16/04/2015,37.29
17/04/2015,26.86
18/04/2015,23.27
19/04/2015,32.69
20/04/2015,30.41
21/04/2015,35.70
22/04/2015,34.71
23/04/2015,33.41
24/04/2015,26.61
25/04/2015,22.97
26/04/2015,35.04
27/04/2015,37.13
28/04/2015,32.37
29/04/2015,34.98
30/04/2015,23.21
01/05/2015,26.11
02/05/2015,17.13
03/05/2015,30.85
04/05/2015,26.77
05/05/2015,26.00
06/05/2015,27.87
07/05/2015,29.88
08/05/2015,17.28
09/05/2015,2.39
10/05/2015,29.24
11/05/2015,29.36
12/05/2015,26.40
13/05/2015,20.21
14/05/2015,30.58
15/05/2015,20.49
16/05/2015,12.27
17/05/2015,30.08
18/05/2015,28.75
19/05/2015,34.77
20/05/2015,33.99
21/05/2015,31.19
22/05/2015,24.42
23/05/2015,19.72
24/05/2015,23.52
25/05/2015,33.20
26/05/2015,31.96
27/05/2015,30.49
28/05/2015,31.12
29/05/2015,21.55
30/05/2015,15.30
31/05/2015,31.44
01/06/2015,22.03
02/06/2015,27.75
03/06/2015,28.93
04/06/2015,29.61
05/06/2015,23.63
06/06/2015,18.01
07/06/2015,30.64
08/06/2015,33.78
09/06/2015,32.43
10/06/2015,35.76
11/06/2015,35.20
12/06/2015,26.51
13/06/2015,18.49
14/06/2015,31.90
15/06/2015,37.47
16/06/2015,31.36
17/06/2015,32.58
18/06/2015,32.40
19/06/2015,28.08
20/06/2015,23.47
21/06/2015,33.25
22/06/2015,31.87
23/06/2015,30.59
24/06/2015,36.47
25/06/2015,36.27
26/06/2015,29.38
27/06/2015,20.99
28/06/2015,36.12
29/06/2015,35.55
30/06/2015,33.58
01/07/2015,33.90
02/07/2015,44.76
03/07/2015,33.62
04/07/2015,28.28
05/07/2015,37.05
06/07/2015,49.02
07/07/2015,29.57
08/07/2015,28.70
09/07/2015,32.14
10/07/2015,33.21
11/07/2015,27.90
12/07/2015,40.98
13/07/2015,41.61
14/07/2015,47.73
15/07/2015,45.59
16/07/2015,38.05
17/07/2015,37.64
18/07/2015,29.84
19/07/2015,41.77
20/07/2015,45.60
21/07/2015,46.70
22/07/2015,47.18
23/07/2015,45.50
24/07/2015,15.83
25/07/2015,11.04
26/07/2015,31.11
27/07/2015,24.56
28/07/2015,27.40
29/07/2015,24.50
30/07/2015,30.52
31/07/2015,22.40
01/08/2015,17.29
02/08/2015,28.93
03/08/2015,33.20
04/08/2015,34.81
05/08/2015,34.45
06/08/2015,34.22
07/08/2015,28.29
08/08/2015,26.99
09/08/2015,34.31
10/08/2015,38.79
11/08/2015,37.59
12/08/2015,34.21
13/08/2015,30.47
14/08/2015,32.38
15/08/2015,30.07
16/08/2015,40.45
17/08/2015,37.58
18/08/2015,39.46
19/08/2015,37.35
20/08/2015,31.92
21/08/2015,27.52
22/08/2015,16.87
23/08/2015,30.91
24/08/2015,26.00
25/08/2015,29.31
26/08/2015,30.89
27/08/2015,41.00
28/08/2015,30.04
29/08/2015,26.60
30/08/2015,35.50
31/08/2015,39.14
01/09/2015,37.62
02/09/2015,40.76
03/09/2015,33.02
04/09/2015,19.74
05/09/2015,1.51
06/09/2015,32.52
07/09/2015,35.47
08/09/2015,34.53
09/09/2015,33.75
10/09/2015,33.47
11/09/2015,30.63
12/09/2015,25.97
13/09/2015,33.91
14/09/2015,28.25
15/09/2015,33.93
16/09/2015,27.70
17/09/2015,36.47
18/09/2015,30.54
19/09/2015,21.88
20/09/2015,36.72
21/09/2015,33.44
22/09/2015,43.25
23/09/2015,32.02
24/09/2015,35.38
25/09/2015,32.94
26/09/2015,26.01
27/09/2015,34.47
28/09/2015,34.37
29/09/2015,37.02
30/09/2015,39.02
01/10/2015,37.98
02/10/2015,28.85
03/10/2015,31.18
04/10/2015,39.30
05/10/2015,37.23
06/10/2015,40.48
07/10/2015,47.14
08/10/2015,44.34
09/10/2015,33.64
10/10/2015,21.91
11/10/2015,34.84
12/10/2015,42.15
13/10/2015,44.70
14/10/2015,39.85
15/10/2015,47.34
16/10/2015,40.46
17/10/2015,37.48
18/10/2015,50.72
19/10/2015,48.40
20/10/2015,41.70
21/10/2015,37.21
22/10/2015,37.78
23/10/2015,32.81
24/10/2015,33.67
25/10/2015,39.52
26/10/2015,40.37
27/10/2015,42.20
28/10/2015,49.64
29/10/2015,43.20
30/10/2015,35.73
31/10/2015,31.57
01/11/2015,39.96
02/11/2015,41.65
03/11/2015,42.31
04/11/2015,43.97
05/11/2015,36.67
06/11/2015,29.45
07/11/2015,20.64
08/11/2015,28.68
09/11/2015,28.84
10/11/2015,35.08
11/11/2015,36.45
12/11/2015,32.09
13/11/2015,20.69
14/11/2015,23.83
15/11/2015,30.51
16/11/2015,31.72
17/11/2015,20.44
18/11/2015,24.85
19/11/2015,38.17
20/11/2015,29.74
21/11/2015,26.02
22/11/2015,49.43
23/11/2015,35.21
24/11/2015,41.73
25/11/2015,51.27
26/11/2015,36.77
27/11/2015,27.87
28/11/2015,10.81
29/11/2015,25.28
30/11/2015,35.67
01/12/2015,36.40
02/12/2015,42.53
03/12/2015,30.73
04/12/2015,23.50
05/12/2015,17.56
06/12/2015,40.61
07/12/2015,34.73
08/12/2015,34.95
09/12/2015,29.46
10/12/2015,26.40
11/12/2015,25.82
12/12/2015,27.10
13/12/2015,41.94
14/12/2015,42.61
15/12/2015,36.97
16/12/2015,32.47
17/12/2015,32.64
18/12/2015,26.87
19/12/2015,17.33
20/12/2015,24.98
21/12/2015,16.98
22/12/2015,19.51
23/12/2015,17.27
24/12/2015,13.30
25/12/2015,6.79
26/12/2015,15.53
27/12/2015,30.81
28/12/2015,30.96
29/12/2015,26.86
30/12/2015,21.92
31/12/2015,24.95
01/01/2016,18.14
02/01/2016,14.15
03/01/2016,27.47
04/01/2016,33.39
05/01/2016,33.61
06/01/2016,33.40
07/01/2016,26.97
08/01/2016,28.90
09/01/2016,20.56
10/01/2016,33.62
11/01/2016,29.45
12/01/2016,29.16
13/01/2016,33.59
14/01/2016,35.40
15/01/2016,28.32
16/01/2016,27.57
17/01/2016,38.87
18/01/2016,48.20
19/01/2016,48.73
20/01/2016,52.18
21/01/2016,33.29
22/01/2016,28.28
23/01/2016,26.35
24/01/2016,28.34
25/01/2016,25.51
26/01/2016,19.20
27/01/2016,25.80
28/01/2016,22.65
29/01/2016,12.05
30/01/2016,12.05
31/01/2016,21.25
01/02/2016,16.57
02/02/2016,22.87
03/02/2016,26.36
04/02/2016,27.86
05/02/2016,16.30
06/02/2016,9.77
07/02/2016,13.64
08/02/2016,16.15
09/02/2016,24.33
10/02/2016,25.72
11/02/2016,28.59
12/02/2016,22.94
13/02/2016,15.37
14/02/2016,24.53
15/02/2016,32.37
16/02/2016,26.09
17/02/2016,27.86
18/02/2016,27.36
19/02/2016,14.19
20/02/2016,8.92
21/02/2016,19.19
22/02/2016,24.52
23/02/2016,23.95
24/02/2016,27.88
25/02/2016,27.83
26/02/2016,23.00
27/02/2016,18.34
28/02/2016,23.95
29/02/2016,25.00
01/03/2016,24.05
02/03/2016,28.19
03/03/2016,24.88
04/03/2016,23.13
05/03/2016,21.33
06/03/2016,29.42
07/03/2016,28.36
08/03/2016,25.75
09/03/2016,26.16
10/03/2016,27.92
11/03/2016,27.81
12/03/2016,22.93
13/03/2016,27.45
14/03/2016,27.15
15/03/2016,25.41
16/03/2016,27.63
17/03/2016,25.24
18/03/2016,24.55
19/03/2016,17.88
20/03/2016,25.30
21/03/2016,28.42
22/03/2016,26.44
23/03/2016,27.78
24/03/2016,25.45
25/03/2016,20.09
26/03/2016,10.86
27/03/2016,1.52
28/03/2016,22.07
29/03/2016,27.19
30/03/2016,27.94
31/03/2016,27.60
01/04/2016,21.50
02/04/2016,17.69
03/04/2016,27.14
04/04/2016,26.87
05/04/2016,22.62
06/04/2016,22.82
07/04/2016,28.35
08/04/2016,24.14
09/04/2016,19.31
10/04/2016,23.59
11/04/2016,28.36
12/04/2016,28.54
13/04/2016,26.74
14/04/2016,25.24
15/04/2016,18.89
16/04/2016,18.51
17/04/2016,23.93
18/04/2016,20.54
19/04/2016,23.91
20/04/2016,26.59
21/04/2016,25.75
22/04/2016,22.60
23/04/2016,15.55
24/04/2016,26.49
25/04/2016,26.99
26/04/2016,26.09
27/04/2016,29.90
28/04/2016,25.65
29/04/2016,24.52
30/04/2016,18.63
01/05/2016,27.83
02/05/2016,28.27
03/05/2016,27.36
04/05/2016,19.45
05/05/2016,22.54
06/05/2016,14.77
07/05/2016,-12.89
08/05/2016,21.56
09/05/2016,27.03
10/05/2016,25.07
11/05/2016,25.30
12/05/2016,27.36
13/05/2016,12.85
14/05/2016,7.40
15/05/2016,20.79
16/05/2016,30.30
17/05/2016,30.63
18/05/2016,33.36
19/05/2016,27.66
20/05/2016,21.82
21/05/2016,5.65
22/05/2016,29.23
23/05/2016,29.41
24/05/2016,30.52
25/05/2016,27.55
26/05/2016,28.67
27/05/2016,23.72
28/05/2016,13.47
29/05/2016,24.81
30/05/2016,28.67
31/05/2016,30.47
01/06/2016,28.78
02/06/2016,29.08
03/06/2016,25.15
04/06/2016,20.32
05/06/2016,30.52
06/06/2016,29.12
07/06/2016,29.08
08/06/2016,30.68
09/06/2016,26.19
10/06/2016,26.38
11/06/2016,22.42
12/06/2016,29.30
13/06/2016,30.14
14/06/2016,30.58
15/06/2016,30.58
16/06/2016,28.04
17/06/2016,21.98
18/06/2016,17.40
19/06/2016,26.96
20/06/2016,33.09
21/06/2016,32.45
22/06/2016,29.41
23/06/2016,30.58
24/06/2016,27.99
25/06/2016,16.34
26/06/2016,27.77
27/06/2016,33.08
28/06/2016,27.33
29/06/2016,29.63
30/06/2016,27.11
01/07/2016,21.06
02/07/2016,14.24
03/07/2016,30.83
04/07/2016,26.98
05/07/2016,16.21
06/07/2016,29.58
07/07/2016,28.66
08/07/2016,20.47
09/07/2016,15.29
10/07/2016,25.23
11/07/2016,29.87
12/07/2016,32.58
13/07/2016,25.20
14/07/2016,26.00
15/07/2016,24.84
16/07/2016,21.49
17/07/2016,29.83
18/07/2016,32.43
19/07/2016,29.44
20/07/2016,32.78
21/07/2016,31.74
22/07/2016,29.56
23/07/2016,27.09
24/07/2016,33.22
25/07/2016,32.94
26/07/2016,33.52
27/07/2016,31.62
28/07/2016,30.06
29/07/2016,27.70
30/07/2016,25.28
31/07/2016,29.73
01/08/2016,32.55
02/08/2016,29.27
03/08/2016,27.89
04/08/2016,31.55
05/08/2016,24.57
06/08/2016,15.40
07/08/2016,21.27
08/08/2016,28.77
09/08/2016,28.15
10/08/2016,28.84
11/08/2016,28.02
12/08/2016,18.81
13/08/2016,21.75
14/08/2016,27.98
15/08/2016,29.66
16/08/2016,29.78
17/08/2016,30.59
18/08/2016,30.73
19/08/2016,24.87
20/08/2016,15.09
21/08/2016,28.34
22/08/2016,31.38
23/08/2016,29.77
24/08/2016,28.80
25/08/2016,29.44
26/08/2016,26.23
27/08/2016,21.71
28/08/2016,28.95
29/08/2016,32.11
30/08/2016,30.67
31/08/2016,31.26
01/09/2016,30.55
02/09/2016,29.49
03/09/2016,24.44
04/09/2016,36.78
05/09/2016,33.09
06/09/2016,30.77
07/09/2016,30.97
08/09/2016,32.32
09/09/2016,28.40
10/09/2016,27.25
11/09/2016,33.13
12/09/2016,31.93
13/09/2016,29.09
14/09/2016,27.97
15/09/2016,32.45
16/09/2016,27.60
17/09/2016,24.74
18/09/2016,34.79
19/09/2016,34.53
20/09/2016,35.02
21/09/2016,32.59
22/09/2016,31.10
23/09/2016,29.36
24/09/2016,23.07
25/09/2016,36.49
26/09/2016,34.90
27/09/2016,24.59
28/09/2016,22.44
29/09/2016,33.72
30/09/2016,33.13
01/10/2016,30.02
02/10/2016,30.58
03/10/2016,30.33
04/10/2016,29.68
05/10/2016,31.19
06/10/2016,38.39
07/10/2016,36.08
08/10/2016,33.29
09/10/2016,50.19
10/10/2016,38.31
11/10/2016,36.87
12/10/2016,34.07
13/10/2016,29.70
14/10/2016,31.06
15/10/2016,33.70
16/10/2016,41.94
17/10/2016,40.03
18/10/2016,40.41
19/10/2016,40.51
