Date delivery,Date delivery,month,weekday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weekday_7,monthly adjustments,S_adjusted_prices,weekly adjustments,price,ARIMA_fitted,SARIMA_fitted,SARIMA_residuals,original_price,trans_SARIMA_fitted,trans_residuals
2020-12-27,2020-12-27,12,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.053238986648730065,-2.795004371447074,-0.20218153139324269,-2.9439469161915865,-1.0191787464576192,-1.168121291202132,-1.7758256249894546,-13.450000000000003,13.592261722406262,-27.042261722406266
2020-12-28,2020-12-28,12,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.053238986648730065,-0.7634650880298331,0.0,-0.7102261013811031,-1.8198334141951231,-1.766594427546393,1.0563683261652899,39.21000000000001,-2.8439488579084964,42.0539488579085
2020-12-29,2020-12-29,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.053238986648730065,-0.6583663928439045,0.0,-0.6051274061951745,-0.8898778751112606,-0.8366388884625305,0.23151148226735607,46.21000000000001,31.306597026580768,14.90340297341924
2020-12-30,2020-12-30,12,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.053238986648730065,-0.677485989736004,0.031657264965025834,-0.5925897381222481,-0.9277393673979942,-0.8428431157842383,0.2502533776619902,47.07000000000001,30.933863316908162,16.136136683091845
2020-12-31,2020-12-31,12,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.053238986648730065,-0.7101787370470793,0.05896522331538291,-0.5979745270829664,-0.8644531096153714,-0.7522488996512584,0.15427437256829202,46.70000000000002,36.51850155042632,10.181498449573695
2021-01-01,2021-01-01,1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,-0.6078247470492602,0.034477192122236155,-0.573347554927024,-0.9034386008068621,-0.868961408684626,0.29561385375760196,48.40000000000001,29.380792432220858,19.019207567779155
2021-01-02,2021-01-02,1,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,-0.542464008206637,0.0,-0.542464008206637,-0.8534845443869148,-0.8534845443869148,0.3110205361802778,50.559999999999995,30.297950880181588,20.262049119818407
2021-01-03,2021-01-03,1,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,-0.5171732773713172,-0.20218153139324269,-0.7193548087645599,-0.7712495239522448,-0.9734310553454875,0.25407624658092753,38.61999999999999,23.435842835940054,15.184157164059936
2021-01-04,2021-01-04,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.5788273472506973,0.0,-0.5788273472506973,-0.6579163650407505,-0.6579163650407505,0.07908901779005317,48.02000000000001,42.64684462528477,5.373155374715239
2021-01-05,2021-01-05,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.4756233662241397,0.0,-0.4756233662241397,-0.5949326401922701,-0.5949326401922701,0.1193092739681304,55.34000000000001,46.908896195898095,8.431103804101916
2021-01-06,2021-01-06,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.5442300563946074,0.031657264965025834,-0.5125727914295816,-0.5074684420978421,-0.4758111771328163,-0.03676161429676528,52.68000000000001,55.32637033144639,-2.6463703314463842
2021-01-07,2021-01-07,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,-0.32870552969033,0.05896522331538291,-0.2697403063749471,-0.5669891701080282,-0.5080239467926453,0.23828364041769817,70.93000000000002,53.005132841492916,17.924867158507105
2021-01-08,2021-01-08,1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,-0.21172651846575527,0.034477192122236155,-0.17724932634351911,-0.5068484413447578,-0.47237124922252166,0.2951219228790025,78.34000000000002,55.57618591071767,22.76381408928235
2021-01-09,2021-01-09,1,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,-0.42141466162101254,0.0,-0.42141466162101254,-0.4672125101819162,-0.4672125101819162,0.04579784856090363,59.32000000000002,55.95152173654348,3.368478263456545
2021-01-10,2021-01-10,1,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,-0.31768574875794964,-0.20218153139324269,-0.5198672801511923,-0.5146856044179872,-0.7168671358112298,0.19699985566003753,52.16,38.78049064469621,13.379509355303789
2021-01-11,2021-01-11,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.5769510791523768,0.0,-0.5769510791523768,-0.38163831681073046,-0.38163831681073046,-0.1953127623416463,48.15,62.297961569756644,-14.147961569756646
2021-01-12,2021-01-12,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.6067365798551241,0.0,-0.6067365798551241,-0.4488869812913888,-0.4488869812913888,-0.15784959856373526,46.10000000000001,57.291566372223826,-11.191566372223818
2021-01-13,2021-01-13,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.6922306181187089,0.031657264965025834,-0.660573353153683,-0.4511376179521037,-0.41948035298707786,-0.24109300016660518,42.47,59.463698152734715,-16.993698152734716
2021-01-14,2021-01-14,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,-0.3331514604197274,0.05896522331538291,-0.2741862371043445,-0.5585244830579679,-0.49955925974258497,0.2253730226382405,70.58,53.611908895307195,16.968091104692803
2021-01-15,2021-01-15,1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,-0.27945330523481643,0.034477192122236155,-0.24497611311258027,-0.45894526956395326,-0.4244680774417171,0.17949196432913683,72.89000000000003,59.093398469940325,13.796601530059704
2021-01-16,2021-01-16,1,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,-0.46860672729819863,0.0,-0.46860672729819863,-0.4666948956512078,-0.4666948956512078,-0.0019118316469908248,55.85000000000001,55.98922801636408,-0.139228016364072
2021-01-17,2021-01-17,1,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,-0.2919803373217993,-0.20218153139324269,-0.494161868715042,-0.5135586367744595,-0.7157401681677021,0.22157829945266017,54.00000000000002,38.85326802960194,15.14673197039808
2021-01-18,2021-01-18,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.46723340230291394,0.0,-0.46723340230291394,-0.3630057226748591,-0.3630057226748591,-0.10422767962805485,55.950000000000024,63.709454181283576,-7.759454181283552
2021-01-19,2021-01-19,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.6236362196365866,0.0,-0.6236362196365866,-0.39633329065185396,-0.39633329065185396,-0.2273029289847326,44.95000000000001,61.19216623909971,-16.242166239099703
2021-01-20,2021-01-20,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.7876780225555836,0.031657264965025834,-0.7560207575905578,-0.45596205285655467,-0.4243047878915288,-0.33171596969902895,36.280000000000015,59.105509330376385,-22.82550933037637
2021-01-21,2021-01-21,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,-0.9162819851878511,0.05896522331538291,-0.8573167618724682,-0.5960408772220717,-0.5370756539066888,-0.3202411079657794,30.070000000000004,50.94003732195955,-20.870037321959547
2021-01-22,2021-01-22,1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,-0.6941486732793005,0.034477192122236155,-0.6596714811570644,-0.7478471814909177,-0.7133699893686816,0.053698508211617146,42.53,39.00647548478209,3.5235245152179147
2021-01-23,2021-01-23,1,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,-0.5260583009052863,0.0,-0.5260583009052863,-0.7083646380797948,-0.7083646380797948,0.1823063371745085,51.720000000000006,39.330668346224975,12.38933165377503
2021-01-24,2021-01-24,1,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,-0.3601054918265708,-0.20218153139324269,-0.5622870232198135,-0.6305743043939082,-0.8327558357871508,0.27046881256733735,49.17000000000001,31.540619699102898,17.62938030089711
2021-01-25,2021-01-25,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.40103165100376903,0.0,-0.40103165100376903,-0.4864546960921295,-0.4864546960921295,0.08542304508836046,60.84000000000001,54.5557721141694,6.28422788583061
2021-01-26,2021-01-26,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.3939641554143534,0.0,-0.3939641554143534,-0.43913396681758393,-0.43913396681758393,0.04516981140323051,61.36999999999999,58.00901259620628,3.3609874037937075
2021-01-27,2021-01-27,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.4710491741421213,0.031657264965025834,-0.4393919091770954,-0.40825299853923,-0.3765957335742042,-0.06279617560289125,57.990000000000016,62.67892339120474,-4.688923391204725
2021-01-28,2021-01-28,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,-0.5350019967038393,0.05896522331538291,-0.4760367733884564,-0.473846219470269,-0.4148809961548861,-0.061155777233570296,55.309999999999995,59.80584190590833,-4.495841905908335
2021-01-29,2021-01-29,1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,-0.5894698291533911,0.034477192122236155,-0.5549926370311549,-0.5491480914074548,-0.5146708992852187,-0.04032173774593617,49.68000000000002,52.53025846450192,-2.8502584645018985
2021-01-30,2021-01-30,1,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,-0.5721957233352369,0.0,-0.5721957233352369,-0.602115551585549,-0.602115551585549,0.02991982825031203,48.48000000000001,46.416116328909155,2.0638836710908564
2021-01-31,2021-01-31,1,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,-0.3736157507791261,-0.20218153139324269,-0.5757972821723688,-0.577819968010273,-0.7800014994035157,0.2042042172311469,48.22999999999999,34.775675004666574,13.454324995333415
2021-02-01,2021-02-01,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4201518699781954,-0.026305718395566613,0.0,-0.44645758837376204,-0.434339629615784,-0.8544914995939794,0.40803391122021737,57.47000000000001,30.238000136354284,27.23199986364573
2021-02-02,2021-02-02,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.4201518699781954,-0.06541382078048846,0.0,-0.4855656907586839,-0.2117224375937805,-0.6318743075719759,0.14630861681329205,54.62000000000002,44.39288331804519,10.227116681954826
2021-02-03,2021-02-03,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.4201518699781954,-0.2413490177020019,0.031657264965025834,-0.6298436227151715,-0.19311515515099414,-0.5816097601641638,-0.0482338625510077,44.530000000000015,47.827429715442555,-3.29742971544254
2021-02-04,2021-02-04,2,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.4201518699781954,-0.16036737898603204,0.05896522331538291,-0.5215540256488446,-0.27680374169236965,-0.6379903883551822,0.11643636270633761,52.04000000000001,43.980752187995236,8.059247812004777
2021-02-05,2021-02-05,2,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.4201518699781954,-0.1450382975770903,0.034477192122236155,-0.5307129754330495,-0.2719259952448923,-0.6576006731008515,0.12688769766780195,51.39000000000002,42.66787259008046,8.722127409919565
2021-02-06,2021-02-06,2,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.4201518699781954,-0.33428642105589323,0.0,-0.7544382910340887,-0.2757903296708908,-0.6959421996490862,-0.05849609138500245,36.38000000000001,40.139052358857946,-3.759052358857936
2021-02-07,2021-02-07,2,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4201518699781954,-0.42734520137064247,-0.20218153139324269,-1.0496786027420806,-0.32430948231497936,-0.9466428836864175,-0.10303571905566311,19.379999999999995,24.918552211566816,-5.53855221156682
2021-02-08,2021-02-08,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4201518699781954,-0.22469849938040343,0.0,-0.6448503693585989,-0.31457804120025135,-0.7347299111784468,0.08987954181984792,43.52000000000002,37.632940920141834,5.887059079858183
2021-02-09,2021-02-09,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.4201518699781954,0.06516330958003691,0.0,-0.3549885603981585,-0.19142793212488307,-0.6115798021030785,0.25659124170492,64.32000000000002,45.769447878072114,18.550552121927907
2021-02-10,2021-02-10,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.4201518699781954,0.13495215027348284,0.031657264965025834,-0.25354245473968673,-0.055983997205544866,-0.44447860221871444,0.1909361474790277,72.21000000000001,57.6154877232933,14.594512276706709
2021-02-11,2021-02-11,2,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.4201518699781954,0.19570280350862673,0.05896522331538291,-0.1654838431541858,-0.038307064771273464,-0.39949371143408596,0.23400986827990017,79.30000000000001,60.95520241925496,18.344797580745052
2021-02-12,2021-02-12,2,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.4201518699781954,0.0018099052829884665,0.034477192122236155,-0.3838647725729708,-0.019420210112995606,-0.4050948879689549,0.021230115395984073,62.13000000000002,60.535982295523084,1.5940177044769328
2021-02-13,2021-02-13,2,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.4201518699781954,-0.08487098304531826,0.0,-0.5050228530235137,-0.10238496579867581,-0.5225368357768713,0.017513982753357582,53.22000000000001,51.97012207975997,1.2498779202400456
2021-02-14,2021-02-14,2,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4201518699781954,0.012521248415286235,-0.20218153139324269,-0.6098121529561519,-0.09858925036192014,-0.7209226517333582,0.11111049877720636,45.89000000000001,38.51896374975555,7.371036250244458
2021-02-15,2021-02-15,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4201518699781954,-0.11961656221151218,0.0,-0.5397684321897076,0.0020903776153488735,-0.41806149236284657,-0.12170693982686104,50.750000000000014,59.56917719330433,-8.819177193304313
2021-02-16,2021-02-16,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.4201518699781954,-0.0959249069227629,0.0,-0.5160767769009583,-0.01904330841622076,-0.4391951783944162,-0.07688159850654214,52.430000000000014,58.004500583941734,-5.57450058394172
2021-02-17,2021-02-17,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.4201518699781954,-0.16664082123838408,0.031657264965025834,-0.5551354262515537,-0.007945593484165459,-0.39644019849733503,-0.15869522775421863,49.67000000000001,61.18414547172037,-11.514145471720362
2021-02-18,2021-02-18,2,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.4201518699781954,-0.2558199197332234,0.05896522331538291,-0.6170065663960359,-0.09956214106519283,-0.4607487877280053,-0.1562577786680306,45.40000000000001,56.42298116133344,-11.022981161333426
2021-02-19,2021-02-19,2,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.4201518699781954,-0.19763361417037628,0.034477192122236155,-0.5833082920263355,-0.20726859340288709,-0.5929432712588463,0.009634979232510776,47.71000000000001,47.04567852710973,0.6643214728902791
2021-02-20,2021-02-20,2,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.4201518699781954,-0.37153871168267205,0.0,-0.7916905816608675,-0.21907307773007226,-0.6392249477082677,-0.15246563395259982,34.050000000000004,43.897715047498345,-9.84771504749834
2021-02-21,2021-02-21,2,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4201518699781954,-0.1877225518524407,-0.20218153139324269,-0.8100559532238788,-0.2946055633735717,-0.9169389647450098,0.106883011521131,32.92000000000001,26.59663972163481,6.3233602783652
2021-02-22,2021-02-22,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4201518699781954,-0.13170179692325945,0.0,-0.5518536669014549,-0.1629302542972965,-0.5830821242754919,0.03122845737403701,49.9,47.72563084735244,2.1743691526475573
2021-02-23,2021-02-23,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.4201518699781954,-0.19420889539266428,0.0,-0.6143607653708597,-0.10750667465206926,-0.5276585446302646,-0.08670222074059508,45.58000000000001,51.60646976985668,-6.026469769856668
2021-02-24,2021-02-24,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.4201518699781954,-0.3384764722019039,0.031657264965025834,-0.7269710772150735,-0.13252819350876344,-0.521022798521933,-0.20594827869314047,38.13,52.07778321017252,-13.947783210172517
2021-02-25,2021-02-25,2,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.4201518699781954,-0.24467204561729217,0.05896522331538291,-0.6058586922801047,-0.24924509656946328,-0.6104317432322758,0.004573050952171087,46.16,45.84773260732563,0.31226739267436443
2021-02-26,2021-02-26,2,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.4201518699781954,-0.19879154224500528,0.034477192122236155,-0.5844662201009646,-0.26876458931583297,-0.6544392671717922,0.06997304707082763,47.63000000000001,42.87863882522024,4.751361174779767
2021-02-27,2021-02-27,2,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.4201518699781954,-0.2036319226374681,0.0,-0.6237837926156635,-0.27871211918393646,-0.6988639891621319,0.07508019654646836,44.94,39.948433385970795,4.991566614029203
2021-02-28,2021-02-28,2,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4201518699781954,-0.044263170132100904,-0.20218153139324269,-0.666596571503539,-0.24889241364110534,-0.8712258150125435,0.20462924350900447,42.07000000000001,29.247374676819124,12.822625323180883
2021-03-01,2021-03-01,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.47344489636998266,-0.0802630637455104,0.0,-0.5537079601154931,-0.11007516095857456,-0.5835200573285573,0.029812097213064215,49.77,47.695366059931985,2.0746339400680185
2021-03-02,2021-03-02,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.47344489636998266,-0.02767313388907111,0.0,-0.5011180302590538,-0.07689771549992322,-0.5503426118699059,0.04922458161085208,53.50000000000001,50.00601904824563,3.4939809517543736
2021-03-03,2021-03-03,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.47344489636998266,-0.08159515079641111,0.031657264965025834,-0.5233827822013679,-0.03887756559004321,-0.480665196995,-0.042717585206367925,51.910000000000004,54.97449313615846,-3.064493136158454
2021-03-04,2021-03-04,3,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.47344489636998266,-0.07857118709626276,0.05896522331538291,-0.49305086015086247,-0.10278796915921129,-0.517267642213811,0.024216782062948583,54.080000000000005,52.3451243392687,1.734875660731305
2021-03-05,2021-03-05,3,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.47344489636998266,-0.06075738248661133,0.034477192122236155,-0.49972508673435784,-0.1432049332882373,-0.5821726375359837,0.08244755080162586,53.60000000000002,47.788504085665984,5.811495914334039
2021-03-06,2021-03-06,3,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.47344489636998266,-0.1537360628707134,0.0,-0.6271809592406961,-0.14833322377786468,-0.6217781201478474,-0.005402839092848666,44.71000000000001,45.07597315884558,-0.3659731588455699
2021-03-07,2021-03-07,3,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.47344489636998266,0.05007091583647327,-0.20218153139324269,-0.6255555119267521,-0.15852068079361836,-0.8341471085568437,0.20859159663009164,44.82000000000001,31.456705587477124,13.363294412522883
2021-03-08,2021-03-08,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.47344489636998266,0.0826744682526096,0.0,-0.39077042811737306,-0.001506564345353928,-0.47495146071533656,0.0841810325979635,61.610000000000014,55.388770088717024,6.22122991128299
2021-03-09,2021-03-09,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.47344489636998266,0.07348133864387979,0.0,-0.39996355772610287,0.057468109325925845,-0.41597678704405683,0.01601322931795396,60.920000000000016,59.72426768679939,1.1957323132006294
2021-03-10,2021-03-10,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.47344489636998266,-0.09698853316963629,0.031657264965025834,-0.5387761645745931,0.06652611914701909,-0.3752615122579377,-0.1635146523166554,50.81999999999999,62.779850948693,-11.95985094869301
2021-03-11,2021-03-11,3,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.47344489636998266,-0.4879345342148146,0.05896522331538291,-0.9024142072694143,-0.054054566165290946,-0.4685342392198907,-0.43387996804952367,27.430000000000007,55.8552768125484,-28.42527681254839
2021-03-12,2021-03-12,3,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.47344489636998266,-0.5555415244992821,0.034477192122236155,-0.9945092287470285,-0.30232112862617744,-0.741288832873924,-0.2532203958731045,22.290000000000006,37.21442254084325,-14.924422540843246
2021-03-13,2021-03-13,3,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.47344489636998266,-0.7314813663856594,0.0,-1.204926262755642,-0.38743612608063777,-0.8608810224506205,-0.3440452403050216,11.93,29.85849148382033,-17.92849148382033
2021-03-14,2021-03-14,3,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.47344489636998266,-0.4467588195509389,-0.20218153139324269,-1.1223852473141642,-0.49746932369190094,-1.1730957514551263,0.05071050414096212,15.750000000000004,13.363663839205781,2.3863361607942224
2021-03-15,2021-03-15,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.47344489636998266,-0.08726672660048396,0.0,-0.5607116229704666,-0.3471867448230838,-0.8206316411930665,0.2599200182225999,49.28000000000001,32.27496246155841,17.0050375384416
2021-03-16,2021-03-16,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.47344489636998266,0.007035099789954924,0.0,-0.46640979658002774,-0.16370870946315041,-0.6371536058331331,0.17074380925310534,56.01000000000001,44.037063973058316,11.972936026941696
2021-03-17,2021-03-17,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.47344489636998266,-0.002221762596185506,0.031657264965025834,-0.4440093940011423,-0.10945401152510524,-0.5512416429300621,0.10723224892891975,57.650000000000006,49.94293205100598,7.707067948994023
2021-03-18,2021-03-18,3,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.47344489636998266,0.06656094899636034,0.05896522331538291,-0.3479187240582394,-0.13044444365601449,-0.5449241167106142,0.19700539265237482,64.86000000000001,50.38680237740972,14.473197622590291
2021-03-19,2021-03-19,3,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.47344489636998266,-0.021411196244861264,0.034477192122236155,-0.46037890049260777,-0.12350925370880145,-0.5624769579565478,0.10209805746394007,56.450000000000024,49.15674356065073,7.2932564393492925
2021-03-20,2021-03-20,3,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.47344489636998266,-0.05797419180355379,0.0,-0.5314190881735364,-0.1568473319217255,-0.6302922282917082,0.09887314011817172,51.339999999999996,44.499697114679144,6.8403028853208525
2021-03-21,2021-03-21,3,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.47344489636998266,-0.09406304006741284,-0.20218153139324269,-0.7696894678306382,-0.1154559781177853,-0.7910824058810106,0.021392938050372456,35.42,34.08763296979517,1.3323670302048285
2021-03-22,2021-03-22,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.47344489636998266,0.06760106227205659,0.0,-0.40584383409792607,-0.06295264549903168,-0.5363975418690143,0.13055370777108827,60.480000000000004,50.98793060589411,9.492069394105897
2021-03-23,2021-03-23,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.47344489636998266,0.0922310470717102,0.0,-0.38121384929827246,0.06207086236138022,-0.41137403400860245,0.030160184710329996,62.33000000000002,60.06715891879432,2.2628410812057
2021-03-24,2021-03-24,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.47344489636998266,-0.031081576235840513,0.031657264965025834,-0.4728692076407973,0.07138288514555764,-0.3704047462593992,-0.10246446138139814,55.54000000000001,63.147696064673454,-7.607696064673441
2021-03-25,2021-03-25,3,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.47344489636998266,-0.013272472604097252,0.05896522331538291,-0.427752145658697,-0.02683187999491471,-0.4413115530495145,0.013559407390817513,58.85000000000001,57.848570288733995,1.001429711266013
2021-03-26,2021-03-26,3,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.47344489636998266,-0.09202768907373637,0.034477192122236155,-0.5309953933214828,-0.07083533302009284,-0.5098030372678393,-0.021192356053643557,51.37000000000001,52.87789210445418,-1.5078921044541715
2021-03-27,2021-03-27,3,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.47344489636998266,-0.47729296711852987,0.0,-0.9507378634885125,-0.1294595560846055,-0.6029044524545881,-0.3478334110339244,24.69000000000001,46.36209869639563,-21.67209869639562
2021-03-28,2021-03-28,3,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.47344489636998266,-0.3816415165655067,-0.20218153139324269,-1.057267944328732,-0.28693467997630245,-0.9625611077395277,-0.09470683658920431,18.990000000000006,24.03394483327337,-5.043944833273365
2021-03-29,2021-03-29,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.47344489636998266,-0.21224908328975478,0.0,-0.6856939796597374,-0.20721449869802586,-0.6806593950680085,-0.005034584591728897,40.81,41.14094740735228,-0.33094740735227646
2021-03-30,2021-03-30,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.47344489636998266,0.0031891062232065615,0.0,-0.4702557901467761,-0.12531438971048015,-0.5987592860804628,0.1285034959336867,55.73,46.646157898298256,9.083842101701741
2021-03-31,2021-03-31,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.47344489636998266,0.012279613259778221,0.031657264965025834,-0.4295080181451786,-0.037955563740179665,-0.4797431951451364,0.05023517699995783,58.72000000000001,55.04127375172092,3.678726248279091
