Date delivery,Date delivery,price,ARIMA_fitted,ARIMA_residuals
2022-04-10,2022-04-10,74.65,66.0316983658089,8.618301634191113
2022-04-11,2022-04-11,223.62,110.84977722974364,112.77022277025637
2022-04-12,2022-04-12,184.59,219.65449422654396,-35.06449422654396
2022-04-13,2022-04-13,222.52,171.15865332571246,51.361346674287546
2022-04-14,2022-04-14,227.71,197.71787975002573,29.992120249974278
2022-04-15,2022-04-15,192.96,172.72813759110483,20.231862408895182
2022-04-16,2022-04-16,149.22,157.69733177301316,-8.477331773013162
2022-04-17,2022-04-17,108.82,151.35502889640273,-42.535028896402736
2022-04-18,2022-04-18,120.23,150.64843653717793,-30.418436537177925
2022-04-19,2022-04-19,213.0,170.0815491686975,42.91845083130249
2022-04-20,2022-04-20,203.25,220.08427356831876,-16.834273568318764
2022-04-21,2022-04-21,199.5,179.10478104998091,20.395218950019085
2022-04-22,2022-04-22,172.49,166.42747852355814,6.062521476441873
2022-04-23,2022-04-23,93.31,142.41090582117013,-49.10090582117013
2022-04-24,2022-04-24,108.54,108.03825664241691,0.501743357583095
2022-04-25,2022-04-25,223.46,148.82834013173334,74.63165986826667
2022-04-26,2022-04-26,238.47,234.62147269530738,3.848527304692624
2022-04-27,2022-04-27,222.21,228.63234641116279,-6.422346411162778
2022-04-28,2022-04-28,230.15,204.66167154369404,25.488328456305965
2022-04-29,2022-04-29,228.02,190.95355433861073,37.06644566138928
2022-04-30,2022-04-30,201.28,186.77601199741562,14.503988002584379
2022-05-01,2022-05-01,194.74,190.32023340960268,4.41976659039733
2022-05-02,2022-05-02,219.02,217.01758018752764,2.002419812472368
2022-05-03,2022-05-03,218.16,248.22127975311588,-30.061279753115883
2022-05-04,2022-05-04,231.29,236.84095349005486,-5.550953490054866
2022-05-05,2022-05-05,234.49,224.12632006747947,10.36367993252054
2022-05-06,2022-05-06,225.36,201.64275571698744,23.717244283012576
2022-05-07,2022-05-07,201.43,193.59173216680733,7.838267833192674
2022-05-08,2022-05-08,171.82,195.9232963071775,-24.103296307177516
2022-05-09,2022-05-09,216.81,202.08733278705424,14.722667212945765
2022-05-10,2022-05-10,183.32,248.72605309463424,-65.40605309463425
2022-05-11,2022-05-11,159.09,207.89174207117284,-48.80174207117284
2022-05-12,2022-05-12,169.12,174.57377665293166,-5.453776652931651
2022-05-13,2022-05-13,168.79,155.0734092264252,13.71659077357478
2022-05-14,2022-05-14,152.97,146.8306032992369,6.139396700763086
2022-05-15,2022-05-15,149.03,151.6216366909432,-2.5916366909432043
2022-05-16,2022-05-16,211.58,172.52999443926726,39.05000556073276
2022-05-17,2022-05-17,225.75,228.19210422979643,-2.4421042297964277
2022-05-18,2022-05-18,206.97,224.06837254929704,-17.09837254929704
2022-05-19,2022-05-19,210.81,195.56759500200283,15.24240499799717
2022-05-20,2022-05-20,209.23,182.54103302270263,26.688966977297355
2022-05-21,2022-05-21,103.36,178.7989519544219,-75.43895195442191
2022-05-22,2022-05-22,166.03,120.90183871884338,45.12816128115662
2022-05-23,2022-05-23,188.14,199.18446331054096,-11.044463310540976
2022-05-24,2022-05-24,162.95,206.19047669966704,-43.240476699667056
2022-05-25,2022-05-25,177.5,186.1530798513471,-8.653079851347087
2022-05-26,2022-05-26,67.93,175.5012034934776,-107.57120349347758
2022-05-27,2022-05-27,46.77,71.36347844759706,-24.593478447597057
2022-05-28,2022-05-28,36.85,64.75873726109917,-27.90873726109917
2022-05-29,2022-05-29,156.34,58.46203821708406,97.87796178291595
2022-05-30,2022-05-30,225.99,165.09114189011635,60.89885810988366
2022-05-31,2022-05-31,210.17,209.61072927929752,0.5592707207024716
2022-06-01,2022-06-01,215.29,197.1555427983499,18.134457201650093
2022-06-02,2022-06-02,188.87,187.46717917808752,1.402820821912485
2022-06-03,2022-06-03,184.55,151.43898278580883,33.11101721419118
2022-06-04,2022-06-04,162.49,157.67881161671085,4.8111883832891635
2022-06-05,2022-06-05,141.58,162.13349493165225,-20.55349493165224
2022-06-06,2022-06-06,91.33,175.17703320783522,-83.84703320783522
2022-06-07,2022-06-07,183.88,146.27582806793038,37.60417193206962
2022-06-08,2022-06-08,190.35,201.5361532693655,-11.18615326936552
2022-06-09,2022-06-09,185.49,163.64918186729616,21.840818132703845
2022-06-10,2022-06-10,185.75,152.73701473528413,33.012985264715866
2022-06-11,2022-06-11,134.7,153.1913470596501,-18.49134705965011
2022-06-12,2022-06-12,116.96,137.86672819542503,-20.906728195425032
2022-06-13,2022-06-13,165.56,153.8799784249707,11.680021575029315
2022-06-14,2022-06-14,194.98,194.17434314477836,0.8056568552216277
2022-06-15,2022-06-15,211.83,198.0870930679202,13.74290693207982
2022-06-16,2022-06-16,201.97,189.7597559570718,12.210244042928196
2022-06-17,2022-06-17,255.43,165.75030328442517,89.67969671557483
2022-06-18,2022-06-18,195.4,209.4156064635737,-14.015606463573704
2022-06-19,2022-06-19,154.65,180.01965147056032,-25.369651470560314
2022-06-20,2022-06-20,267.37,189.01018802903178,78.35981197096822
2022-06-21,2022-06-21,288.59,278.07126323982857,10.518736760171407
2022-06-22,2022-06-22,323.34,271.6464021548885,51.69359784511147
2022-06-23,2022-06-23,295.08,289.320202425535,5.759797574464983
2022-06-24,2022-06-24,274.3,250.4075618199111,23.892438180088902
2022-06-25,2022-06-25,240.39,246.4484425234878,-6.058442523487827
2022-06-26,2022-06-26,201.67,239.62425653523673,-37.95425653523674
2022-06-27,2022-06-27,316.65,238.1259197824682,78.52408021753178
2022-06-28,2022-06-28,331.52,332.79601112325395,-1.2760111232539657
2022-06-29,2022-06-29,315.54,319.62384963351263,-4.083849633512614
2022-06-30,2022-06-30,325.48,300.1165888658955,25.363411134104524
2022-07-01,2022-07-01,314.38,289.8250482718949,24.554951728105095
2022-07-02,2022-07-02,218.92,280.2964999593271,-61.376499959327106
2022-07-03,2022-07-03,200.11,232.41588524098438,-32.30588524098437
2022-07-04,2022-07-04,293.89,250.6515752758068,43.23842472419318
2022-07-05,2022-07-05,318.37,319.99142437665967,-1.621424376659661
2022-07-06,2022-07-06,303.54,318.1422480698426,-14.602248069842574
2022-07-07,2022-07-07,213.22,292.09523606409596,-78.87523606409596
2022-07-08,2022-07-08,295.92,207.82349953087993,88.09650046912009
2022-07-09,2022-07-09,148.14,272.0931102221756,-123.95311022217561
2022-07-10,2022-07-10,115.16,161.84148527368512,-46.68148527368513
2022-07-11,2022-07-11,372.6,187.60314859920214,184.99685140079788
2022-07-12,2022-07-12,377.66,366.3059519698943,11.35404803010573
2022-07-13,2022-07-13,352.16,335.84642455340133,16.31357544659869
2022-07-14,2022-07-14,367.38,325.20354679734714,42.17645320265285
2022-07-15,2022-07-15,329.92,315.80939360357286,14.110606396427158
2022-07-16,2022-07-16,174.81,288.9750897024941,-114.16508970249407
2022-07-17,2022-07-17,221.86,204.65999461228182,17.200005387718193
2022-07-18,2022-07-18,396.07,278.21887864844643,117.85112135155356
2022-07-19,2022-07-19,397.09,395.78762012643074,1.3023798735692367
2022-07-20,2022-07-20,332.7,378.5415917086467,-45.84159170864672
2022-07-21,2022-07-21,396.73,324.01661227694353,72.71338772305648
2022-07-22,2022-07-22,377.45,350.53901990756754,26.910980092432453
2022-07-23,2022-07-23,324.99,322.6009040276016,2.3890959723984224
2022-07-24,2022-07-24,260.63,319.9336844776636,-59.30368447766358
2022-07-25,2022-07-25,309.81,307.01179667617424,2.79820332382576
2022-07-26,2022-07-26,316.57,361.41451530742165,-44.84451530742166
2022-07-27,2022-07-27,424.49,342.9477611946551,81.54223880534494
2022-07-28,2022-07-28,473.25,397.5205058405271,75.72949415947289
2022-07-29,2022-07-29,438.65,394.37350757531556,44.27649242468442
2022-07-30,2022-07-30,380.77,376.1701971194005,4.599802880599498
2022-07-31,2022-07-31,317.79,365.0187781046594,-47.2287781046594
2022-08-01,2022-08-01,424.62,355.46444259150127,69.15555740849874
2022-08-02,2022-08-02,380.51,454.3163020695989,-73.80630206959893
2022-08-03,2022-08-03,384.83,399.8883052795642,-15.058305279564195
2022-08-04,2022-08-04,414.16,395.6906796500952,18.46932034990482
2022-08-05,2022-08-05,380.31,379.8729906613379,0.4370093386621079
2022-08-06,2022-08-06,273.81,346.7642435958519,-72.95424359585189
2022-08-07,2022-08-07,214.93,290.9451944588534,-76.01519445885339
2022-08-08,2022-08-08,359.55,281.1264112634158,78.42358873658424
2022-08-09,2022-08-09,344.87,395.46370481363067,-50.593704813630666
2022-08-10,2022-08-10,335.08,357.16907931349874,-22.089079313498758
2022-08-11,2022-08-11,368.15,342.3875660447081,25.762433955291897
2022-08-12,2022-08-12,436.8,332.89809805872545,103.90190194127456
2022-08-13,2022-08-13,377.75,371.5335398497623,6.216460150237708
2022-08-14,2022-08-14,330.46,343.175199046739,-12.71519904673903
2022-08-15,2022-08-15,426.6,354.97426918139956,71.62573081860046
2022-08-16,2022-08-16,490.79,443.97966753595506,46.81033246404496
2022-08-17,2022-08-17,551.95,477.0797100544457,74.87028994555436
2022-08-18,2022-08-18,563.76,507.33658762253555,56.423412377464444
2022-08-19,2022-08-19,515.1,494.12440520725204,20.975594792747984
2022-08-20,2022-08-20,457.97,461.8349503710946,-3.864950371094551
2022-08-21,2022-08-21,364.13,446.188364293032,-82.05836429303201
2022-08-22,2022-08-22,563.81,410.38957513039543,153.42042486960452
2022-08-23,2022-08-23,605.13,581.4260147182159,23.70398528178407
2022-08-24,2022-08-24,624.34,579.8243697950186,44.51563020498145
2022-08-25,2022-08-25,599.83,595.0350933612427,4.794906638757311
2022-08-26,2022-08-26,699.44,549.6973992384097,149.74260076159032
2022-08-27,2022-08-27,607.84,622.2188551081256,-14.37885510812555
2022-08-28,2022-08-28,401.03,562.256159446803,-161.22615944680308
2022-08-29,2022-08-29,658.41,470.68434478531333,187.72565521468664
2022-08-30,2022-08-30,660.24,689.8975630295431,-29.6575630295431
2022-08-31,2022-08-31,604.49,643.7168530571582,-39.22685305715822
2022-09-01,2022-09-01,571.2,615.0037422166886,-43.80374221668853
2022-09-02,2022-09-02,422.25,558.1050745708412,-135.85507457084123
2022-09-03,2022-09-03,287.75,435.3773130585357,-147.62731305853572
2022-09-04,2022-09-04,242.71,357.4055348163574,-114.69553481635737
2022-09-05,2022-09-05,357.45,343.35845287892664,14.091547121073347
2022-09-06,2022-09-06,417.27,431.71027454753204,-14.440274547532056
2022-09-07,2022-09-07,462.47,447.6434620095662,14.826537990433849
2022-09-08,2022-09-08,443.52,453.092346265876,-9.572346265876035
2022-09-09,2022-09-09,345.7,400.34518117405844,-54.64518117405845
2022-09-10,2022-09-10,404.32,320.1123630508378,84.20763694916218
2022-09-11,2022-09-11,391.49,385.25920372247145,6.230796277528555
2022-09-12,2022-09-12,408.03,395.9983219113896,12.031678088610363
2022-09-13,2022-09-13,392.37,449.0961267679685,-56.72612676796848
2022-09-14,2022-09-14,455.81,432.61072448731636,23.19927551268364
2022-09-15,2022-09-15,369.37,454.47931131787135,-85.10931131787135
2022-09-16,2022-09-16,201.2,345.4352896040863,-144.2352896040863
2022-09-17,2022-09-17,68.77,223.2389987121978,-154.4689987121978
2022-09-18,2022-09-18,77.93,142.6385962608854,-64.7085962608854
2022-09-19,2022-09-19,261.68,171.7867030738731,89.89329692612691
2022-09-20,2022-09-20,363.43,307.6017126904214,55.82828730957863
