,sim 0,sim 1,sim 2,sim 3,sim 4,sim 5,sim 6,sim 7,sim 8,sim 9,sim 10,sim 11,sim 12,sim 13,sim 14,sim 15,sim 16,sim 17,sim 18,sim 19,sim 20,sim 21,sim 22,sim 23,sim 24,sim 25,sim 26,sim 27,sim 28,sim 29,sim 30,sim 31,sim 32,sim 33,sim 34,sim 35,sim 36,sim 37,sim 38,sim 39,sim 40,sim 41,sim 42,sim 43,sim 44,sim 45,sim 46,sim 47,sim 48,sim 49,sim 50,sim 51,sim 52,sim 53,sim 54,sim 55,sim 56,sim 57,sim 58,sim 59,sim 60,sim 61,sim 62,sim 63,sim 64,sim 65,sim 66,sim 67,sim 68,sim 69,sim 70,sim 71,sim 72,sim 73,sim 74,sim 75,sim 76,sim 77,sim 78,sim 79,sim 80,sim 81,sim 82,sim 83,sim 84,sim 85,sim 86,sim 87,sim 88,sim 89,sim 90,sim 91,sim 92,sim 93,sim 94,sim 95,sim 96,sim 97,sim 98,sim 99
2017-07-01,41.04786562606894,208.6323465842762,25.621490898694546,16.745782916862264,-56.52805108672409,26.072750881356658,43.56386656315637,4.0665474413267635,64.76075723559792,47.16949523378749,29.562768346634755,155.11165545345872,22.321360388554584,-81.80479003062591,31.74776449375163,35.17088940634655,15.784475762042211,217.6194896964541,13.020249418778599,5.252215088670175,-18.74083424286309,29.81115599669323,191.41768482627214,14.963998301060762,-126.89645216012613,22.06124595303767,-3.4926039079666276,104.8123578804238,14.78406991512793,32.84528891549746,64.65277880461386,-26.911043728679815,14.70950077417972,11.687504693091338,7.369557478341919,164.3804690744419,-6.859739957333654,24.580404289286182,-192.47704308879813,0.41304411695571486,183.98467636087832,16.95300127643861,29.08303635806883,53.81994389949497,15.737900161980464,32.17192916534103,67.56565676542984,-85.35892302282562,36.27021816840029,-75.30780758760174,-77.92945704144321,27.338794257780012,49.83617895506059,33.53092315858922,12.534998877626583,20.311326022498267,-84.77943385378313,-9.27095694571193,12.33789825353909,24.793422097408857,91.60998901983115,28.537966445810643,40.0471490901489,30.30085696584105,26.05232042636501,26.299358234895042,26.109917533348682,-55.117926225765025,0.09253205018871137,17.829235804254253,-81.02100011285778,29.237030089649753,22.653701744469444,-73.53715934723121,64.24764188901548,62.07107198909103,21.417078642634962,33.576936482950394,-58.06816444992911,-15.741114563166384,28.519966544648472,-36.13667356157647,18.397797124796913,-2.866444634312179,8.83518149548363,122.00637074261195,23.6980471558508,111.16842487055742,24.50965660951824,127.28437820766727,114.05046950295143,22.617337716061222,29.864772504121838,143.28957364585128,28.20125420924416,36.14946573089869,52.5223675902635,-5.709086588037271,48.25196976723598,-174.59552510329593
2017-07-02,28.84903071204293,53.73162640026426,16.31291161893987,34.79039773607685,8.127809546667615,16.824079380802726,43.37367863306352,19.260321486313792,45.64155927362034,47.71502655565044,17.67958794587015,135.99007784266468,35.24313222167788,22.912315993339835,12.196438805414953,46.23282107904203,-58.09965791939705,24.83003931761743,40.18683806356439,-38.197752593291945,11.675731463768766,34.81180388897196,-7.339868592623421,47.41269781001371,-71.41452396622114,19.24300743658552,29.631191829445825,90.08080213675967,51.731704506493635,20.0073849859565,31.85608484411674,-67.76707676485087,19.20019796455479,30.22369141397859,43.829450427124634,63.347262059563406,30.07471940838642,-68.87566907069325,43.52440771868183,249.64997412288588,-72.08665669441476,-75.7007886188997,84.33292964547336,35.838203729144574,-53.10453836769556,11.206684524503363,-63.73840489458295,72.06794183991386,12.602079222713215,49.91207939256046,34.45914737586063,88.56844517675114,75.31739996980275,-5.961744229584014,25.832042633035417,35.93973182378591,42.110165549246595,43.46507270852844,9.624948661650643,18.215734373215646,25.453659206754406,23.927531558717188,42.24535403733944,-46.22425937347019,43.6637677716856,7.705387264248667,113.2820735417759,38.63337682102259,34.39234863515342,129.63917634339958,-7.8922510763499965,38.98259492450946,24.202796967244282,16.21695768205757,15.940940959607115,-29.956751552376186,43.46253586670441,-52.82507724476799,123.00836160933201,36.77574860792077,64.19239796370881,-42.772614524335864,34.6005543402568,38.27734194519829,35.62057302370039,30.409422389843133,-33.64650158147629,78.57080680017631,35.88367469231994,96.84063799137795,113.83613719182483,48.49671814592871,25.439774314910235,-16.407455469221087,-21.64466456193475,32.490587767489195,45.472172998362865,40.943373934120906,193.00829752694878,187.07351955644216
2017-07-03,45.93397835165099,32.15489256065968,122.17919139520107,18.267207038238436,27.584528696474475,23.529863748666674,85.27705061360612,38.69631278056014,33.869348454294794,36.599211163136715,32.81470445788325,44.401760431817856,31.43224601795186,41.0322269931096,34.15988592618641,100.30267139230209,18.870471243814997,-59.01734355956453,58.852694315391275,65.3091912212322,92.14928386608595,-128.88252910778908,36.567778554820954,39.230395736848514,-25.161887277002318,36.05639465531085,37.787732157320626,-52.63199166298582,31.11225711523396,15.975336385475424,90.69629675523679,63.87580655456705,34.5788890650734,61.93865686628987,121.886428856544,-78.54229597331485,45.22506020528536,103.54666924476335,1.2629957762805228,28.254965985567157,79.25231272882623,39.262542825507346,44.581985778062716,-45.777335730403124,-92.91303255859744,221.98795352824428,34.38450876102917,130.99604948808206,76.8348074044658,-65.69611477655464,15.270608082500779,35.547821647049226,34.292613933878755,69.83042945411866,30.803165199574106,51.31132519787481,32.42162501252065,-54.95024902821906,82.35679293378843,50.318123622369235,123.6663157406301,5.909727000341507,19.641895100372572,45.1318246062635,28.65461801116216,17.892804022498794,39.54093983452502,-30.846594102710586,43.64182549316697,36.45224321806049,46.13633149989533,37.195082968092386,45.488183504801555,-57.36591370539868,-81.2829950200183,36.523341074942216,51.19254593527147,45.80501228496293,30.519282728162732,26.024484052116954,42.620578586954316,-65.90560418286313,30.9312918886065,4.208277730007719,25.912750598515977,9.979387151763062,-79.50900709701406,22.943417568591013,35.90291938662867,34.27196587261657,24.91192526329834,39.93502737811455,-51.64639336462098,-17.961486443802396,37.08083342643737,32.830153628664874,25.332577003021314,58.34884828193368,52.68598121581543,37.682876046259956
2017-07-04,39.37162392519231,16.218958980989328,44.82808659239984,70.5224125409598,39.76372568762105,82.28637375978218,42.631773919312266,32.61708911907038,16.562690277886595,30.510356946558435,36.47452141044879,-93.88481922265174,31.280848175046593,194.88637273384998,16.462332313600214,47.93250597237239,37.881973719353326,-1.0877397605315549,-15.560959599451495,-47.224986935906536,38.32127685386157,32.88062340724351,64.74907787466027,31.91785423603039,32.584718824277026,48.41026248477661,-66.72492635350513,21.05522993575734,35.23360001031383,40.653797352921856,223.72541688199706,82.09270617078728,2.5317962934358484,47.15033213245724,-45.059342572193934,39.563139647581075,-77.21643100788648,99.46773339993786,-69.03225763223443,42.54899761665983,52.695418371516226,-129.72544622617872,45.108730327624556,22.254939708198314,0.17606784301065803,37.61650366174531,36.33271036855996,59.37536403971088,41.46843019644546,268.94675518261334,50.28488517764411,40.0055617959452,47.78177660943383,-29.64481667290264,41.78481643924532,37.438807980240455,31.181808318515255,171.41180148954774,41.29767283741528,40.34316023480685,37.358098164054994,19.61865943203149,105.51075180227969,41.65931347010313,157.11671719368198,42.47224687429482,25.753920339589996,89.33767699412412,34.99130201551115,-116.22001860923899,40.88315535893449,45.67103836540835,30.99323067733744,39.24533412708004,-1.364114427239053,37.9482569550735,-35.945615188222376,59.96217048325095,74.78372377389083,185.96819066958778,57.3950147099871,-5.028784362130441,75.13011788299576,58.30348982320608,38.68925681352649,93.64148882643711,29.816470313068383,29.626980214486494,87.11640725341289,26.504326784190436,59.01630258438833,-47.195633888489844,46.29944712940273,-68.08811803945916,42.57183521042843,62.01210329886294,28.752072466717724,29.961344050671144,-110.85474023579944,34.08829923488339
2017-07-05,16.081080996271105,147.5031249999187,-36.20703603232609,29.472828261913346,44.14726964791603,30.87849587263341,0.4272713188923643,47.383772027536764,66.7015069955638,36.978240541328645,25.651708126867,38.19593115388041,52.13464867219838,43.05385469047335,28.90160627517906,35.99850529832244,220.46735229486896,-3.7800398179832793,38.69175841158743,41.911985097980526,53.853965883178205,-13.80146348178035,34.82921209213899,48.06704418895614,44.93742218460632,45.6343729115575,37.642304050726054,34.728601492476294,-33.94886760222378,-3.398846837328575,36.878860383286316,40.16542322949055,54.36607212829178,37.51539122625987,48.40711078039748,-30.14539537459847,30.988229316324375,47.88656849588967,43.35205347444754,35.405974448330866,6.619529792761902,26.143327477793132,35.296955452130355,134.61737105756723,41.08930517169954,30.473556567954496,26.98923739968587,38.22177979710565,121.86532803379866,34.12815534449,102.56570803096623,16.75483755990038,178.7254876147891,18.545610317391848,-77.18821766418606,43.06210696782888,43.218981150133715,51.78385178595629,39.28831049505791,119.71993040989474,47.286029051678526,35.09295884377323,48.50653120251725,163.69237727597562,34.801394824059095,31.763760180485246,56.965504172543625,57.53157446319825,66.95533817528926,7.364353728794977,45.56986294811334,109.46474340051127,98.96928638198436,-1.2633023639442795,51.28404131918301,42.41600338163784,110.89390430170508,35.475754760609576,89.04081465832657,130.87352792509137,27.594529789091123,46.01235506219349,137.77908409325173,38.00647419583154,37.47587306846351,34.657061292069685,26.160223369322157,47.501379799161725,56.620502416105985,26.09145353923691,69.84284643028408,38.1407034365538,16.61830256101642,85.437532284159,77.37436323674858,12.47701182108825,38.7738330707309,-127.78222574933736,27.27941210266566,38.43847162713234
2017-07-06,32.79745273814582,39.62929366611141,34.35427901270909,30.029972332996294,40.13004407594652,-29.14954274164303,67.12941230142438,-44.54204644632626,72.2994917238042,24.738384899687368,37.617788608417534,36.539723627508785,111.6169971437979,76.47500375853818,30.853957813787527,31.889166425335066,31.98146155423194,31.1660493059857,81.89060161652716,34.28344509165252,16.651790216548015,95.29501738749535,42.03459215201461,117.37406957545379,138.71010147034664,5.989025358810324,18.373314057396616,36.35585638346275,73.67537834672592,117.7273049718712,50.33188431989898,63.33285823594088,47.37726118147719,154.15183045656337,41.87299109306079,18.536870481935694,51.85549054775688,37.9590979588489,123.20206430927217,-41.200832333410865,39.41863815400399,-42.28672334510288,49.82445456673665,224.67475732912516,40.66547547151162,50.26888301743376,58.561066161790045,20.349074807272043,48.54173862373434,50.59440709042259,-16.472384108731806,38.76920340967046,-41.147898930312095,28.42385055496019,52.842989993708315,35.13786903430264,48.42778523006511,33.36091373279328,191.4134418632894,36.483573696071986,78.45312598766014,46.03354841662467,57.798053457176444,105.44294924571584,-100.01132286370127,31.451017251762558,150.33227541465266,23.92196795807046,37.75892116586012,169.2733548257377,34.18212039668405,24.225533508733957,-183.06016721169937,67.67761211299013,83.13519934693534,50.467901836493624,44.32101143535784,38.01831688878554,40.28774831831245,43.39196567851169,59.764331735681324,35.71385890858084,46.76062443725431,-73.34015801367369,-41.87497999415452,41.70780293289464,31.86745131424703,-63.576204644908486,137.31976797897008,-58.87124125701375,-139.684456968685,44.25320193347047,24.638295873264727,-39.45509794251782,-53.72571184100917,70.96215305101802,46.10719616190786,46.1359985383586,-198.38446478820708,26.91035499971367
2017-07-07,164.56106990603044,39.01749543306277,123.10595094940301,52.65813892546435,113.38370197668442,29.949209976312407,37.54724588986854,60.84569890334476,36.688588238596836,36.7968903272912,39.24845082879137,-17.509699194854633,90.25316694522188,51.384389598813,7.256903820071234,14.92860625951549,-62.243146271457036,2.9659045997773483,31.716105973800182,38.152778059922625,37.045704335397936,30.421462383868302,27.992243397489254,14.867389486505818,41.13492625234624,27.236688041287373,30.58606135368822,191.02575311061432,28.165169838292414,95.89686228431607,40.115355339960665,34.391957603317074,38.690294123251306,41.816800564931135,46.37318165914049,-161.48533644307813,186.46733556462556,28.52933756337506,50.1923636936144,34.657585711357335,36.36850523678138,11.080042890575372,43.63453449184007,47.64746205759368,27.429851033853037,13.983066130304046,52.091094798520814,-108.25090971827726,16.96710099381751,57.78319242061597,30.97984901394444,6.1334730564581355,39.91214077833526,36.588511577074016,-58.37734645237234,77.45404169370677,35.06568397197172,-68.41361045629459,-127.26862269921779,117.5117136581642,33.592050481088776,-45.31109107792787,48.86867127982517,176.49331221757166,39.012109089240504,-6.11072805884531,-17.13911235682165,26.58207169337579,93.69544837286375,135.40765947193543,-20.602811460623567,33.28392591788737,11.651486660478826,-27.210690680223713,33.577545931909725,116.37037647970665,28.01187953066051,-64.30649798388968,-88.8581372170261,38.65589713386837,23.213929974192954,74.81663739946762,-35.887707513135965,36.101196727764,26.89209707035228,49.37956379251419,29.219592474114947,77.43273969885485,-24.09773725464734,35.53162669681575,-44.776924388511844,39.239850958234555,116.73099740088448,42.34866765580905,18.77556124847765,36.17766606528398,17.95279547018459,34.60671875080258,26.773341455888467,34.78812602118645
2017-07-08,27.151497554590954,-51.974125006900756,-267.46134497395843,157.85267415798774,52.16206292322437,151.3468840520215,30.10521035217749,-4.982462213650157,31.482344007808223,28.899063645514847,32.389475493003545,56.69727319169965,32.304601779420494,35.07606298360896,14.456066069424,31.950112022396514,24.429595645399626,108.15104990541113,112.74578361303713,41.24844321107905,26.438863218197703,45.272411642017026,58.3158568272265,23.814103232498205,40.37137685554855,17.93321865765457,22.683495744888607,20.37102461891016,-50.19584915094827,-65.47254661112218,-105.80602417084738,26.434136599780885,38.736619416990614,68.73214445200907,-102.3404430038903,-38.07938863096271,-38.38684479672509,34.86654400497911,28.16801868942774,37.96082867515478,171.4797658800635,19.639254448961434,32.39291297613225,27.48181093996545,117.17824464675488,-79.85566966779176,2.6471583075166967,33.819342491122896,5.906683216668163,36.99425615291505,36.52925039664495,28.06607537149693,29.476138657060844,53.52130160243278,36.525587855595084,29.91561176022895,34.03119528416727,25.208374885100536,36.893895870964144,36.78707324323729,36.55345743774983,33.98349480804972,25.44629426922301,31.92421712437233,39.31221205031662,24.929684068267854,133.315910086005,49.7872658795848,24.350543074587844,75.26798818059851,32.10822016580627,31.785999895761712,45.522789699867516,-12.457294788765436,33.114683229066856,41.644906860553775,75.78160103016542,38.88198627004429,42.28999359601129,30.904582341791496,30.245344429005588,61.352124497207846,26.30173902104122,18.93526518493696,67.9164545337049,34.095561235333605,195.4584047269896,17.228647560658185,33.33216013106594,105.69152002465135,47.435902096000234,-6.9495144632849355,140.85433965579065,27.256071073153294,-105.60309337795955,52.16457567225438,33.1280308084354,44.63912814077046,30.82145399342738,16.725971451983806
2017-07-09,40.351973799844146,166.32060656522404,52.70707562758906,39.65902559573342,77.19334146987913,45.160760968313646,78.52217561699095,-31.61352106428747,94.93173404931782,39.61333890825049,-7.027164510559027,100.818943859723,25.32045714286959,43.542975386886816,28.55501643697781,39.18180486132483,38.91820885661104,39.260459718989914,86.96632729849867,33.77789282672052,44.71984062266826,32.4293904821084,35.47298877144579,45.98809586565064,20.301103716007734,49.68845367767763,17.344574076698205,56.85919024038873,46.803962836782574,68.1431052847378,-76.5232578536084,81.52308748568177,52.32408393064203,30.636868848133393,38.27343474757959,39.49613550349311,31.45018062968087,40.9482046894411,41.46436290825254,41.558108860541914,46.3423738446944,91.14181230312509,31.540228018895647,39.90952345855289,10.577070920807062,-54.139417422305016,50.00552692489753,156.5713809107128,33.111067052281285,38.20419222853255,13.708005577606743,35.60372648443632,120.33751168340146,35.7212524919571,50.621039167333066,16.432230877141663,37.75770667151962,43.76312560539091,42.36256569458852,34.423555832896156,-47.07371705859944,-3.979254094160784,-61.12985766376712,39.9198448757562,38.98478687524913,45.26639705860581,42.42023513980279,-68.25511087876794,46.48986786137638,38.89655016092192,36.292687506061256,14.667146352869379,70.2397063096569,40.31063017584171,-54.59761852776191,40.88353280277092,33.03938616487427,47.58913776928275,34.895034365828614,45.34102212609895,69.38866012106935,161.25951007780347,45.13525975746085,19.521427738860865,11.136349611225175,42.78182384421229,98.13849223312775,-36.49934408652395,119.40453132117176,14.724001988535193,75.13644303596145,41.04753311118938,-19.572690911565022,42.62510048261429,108.04516485170272,51.74175761375196,37.58620788900671,39.30583531130754,-78.66490107860285,40.31636316797827
2017-07-10,40.938469774254294,39.22921922441671,35.10719808226624,30.011692510523698,33.04454212731411,37.15345341256324,35.860386698364984,38.99356257157107,46.41048654677103,37.57984498619659,37.31726965806455,41.70238086134486,38.20441462216268,42.88339349454039,-46.33601565764255,129.9889776312345,128.55375192950916,40.27273834316504,41.5094628673642,33.98216703095571,41.37180496450403,-17.013079284589256,77.45687390655293,35.356485763895975,26.18495267443508,34.14470270844517,42.272776939424766,31.64003413194479,21.407712346556846,38.23015162358279,23.474191426368996,34.34274683438765,38.435658239574906,32.56410666821977,7.374028521867208,48.507698811987275,6.39590267651648,29.75379485665389,97.643530503034,14.214605232496776,-2.82863859620977,24.925144798523924,-15.875513850820516,20.38583308628781,96.59586487012034,-72.7944405303845,40.05251235133751,51.84611225329535,22.042728820895622,39.03963697056601,39.610081424678995,32.644420266159194,36.642548744093304,-103.04894345889389,37.95680885323862,38.17386840698301,19.504777951812724,36.20652062047565,41.94091921383854,39.89890861022672,123.00634064586322,32.44541801263227,36.42156534564956,40.35294556658527,40.48501072252841,37.8738680647508,8.37352587258427,34.0190097662398,-57.95986698650915,40.866046150891506,31.509340620459408,150.7599813553334,39.69221053649787,41.50066033977753,119.69652848028183,32.75146932036412,-39.903731319202336,41.91268864629184,42.156082941025616,23.144331743263525,45.993677852649995,32.42094108407249,35.646527612067075,36.08222656837594,-41.58380690107304,38.23813402288052,55.82959639601436,10.595376203023932,30.111350365912475,4.454095360005693,22.93862523230333,38.52216189861382,-34.19608487248873,38.145264875539,-3.0584325944486324,20.04446289737674,37.75031076931138,41.04933494584958,31.918533115034634,36.78737683060284
